time;latitude;longitude;depth;mag;magType;nst;gap;dmin;rms;net;id;updated;place;type;horizontalError;depthError;magError;magNst;status;locationSource;magSource
2005-04-10T11:55:30.700Z;-1.705;99.72;29.4;5.66;mb;;27.6;;0.77;us;usp000dmuu;2022-07-14T16:43:42.146Z;109 km SW of Padang, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-04-10T11:45:02.800Z;-1.619;99.594;30;5.5;mb;189;37.6;;0.9;us;usp000dmup;2022-05-02T17:54:25.848Z;112 km SW of Padang, Indonesia;earthquake;;;;60;reviewed;us;us
2005-04-10T11:14:19.620Z;-1.714;99.779;30;6.35;mb;;21.2;;0.94;us;usp000dmu9;2022-07-14T16:45:26.685Z;106 km SW of Padang, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-04-10T10:55:07.970Z;-1.679;99.782;27.1;5.2;mb;160;36.3;;0.79;us;usp000dmu3;2022-05-02T17:54:24.416Z;102 km SW of Padang, Indonesia;earthquake;;;;38;reviewed;us;us
2005-04-10T10:49:59.890Z;-1.459;99.256;30;5;mb;17;84.5;;1.36;us;usp000dmu1;2014-11-07T01:25:32.116Z;133 km SW of Pariaman, Indonesia;earthquake;;;;6;reviewed;us;us
2005-04-10T10:45:49.410Z;-1.606;99.618;30;5.7;mb;230;27.1;;0.85;us;usp000dmu0;2022-07-14T16:47:06.359Z;109 km SW of Padang, Indonesia;earthquake;;;;76;reviewed;us;us
2005-04-10T10:35:16.780Z;-1.609;99.583;30;5.3;mb;18;84.1;;1.21;us;usp000dmty;2014-11-07T01:25:32.091Z;112 km SW of Padang, Indonesia;earthquake;;;;3;reviewed;us;us
2005-04-10T10:29:11.280Z;-1.644;99.607;19;6.55;mb;;21.2;;1.02;us;usp000dmtx;2022-07-14T16:48:48.961Z;113 km SW of Padang, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-04-10T10:27:57.020Z;2.862;95.337;24;5.58;mb;5.72;;;0.72;us;usp000dmtw;2022-05-02T17:54:20.089Z;123 km WNW of Sinabang, Indonesia;earthquake;;;;2;reviewed;us;us
2005-04-10T09:51:01.500Z;1.38;97.108;26.2;5;mb;59;56.5;;0.84;us;usp000dmtr;2014-11-07T01:25:31.968Z;125 km SW of Singkil, Indonesia;earthquake;;;;33;reviewed;us;us
2005-04-09T03:41:34.680Z;1.399;97.156;30;5.07;mb;;33.4;;0.84;us;usp000dmpm;2022-05-02T17:54:12.268Z;120 km SW of Singkil, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-04-08T05:48:37.880Z;-0.215;97.731;20.9;5.96;mb;;25.9;;0.93;us;usp000dmka;2022-07-14T16:50:35.265Z;245 km SSW of Sibolga, Indonesia;earthquake;;;;;reviewed;us;us
2005-04-08T01:51:38.700Z;0.679;97.38;30;5.56;mb;;27.6;;0.85;us;usp000dmjs;2022-05-02T17:53:54.060Z;183 km SSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;us
2005-04-07T22:50:02.760Z;-1.653;99.448;20;5;mb;45;138;;1.02;us;usp000dmj6;2014-11-07T01:25:30.936Z;127 km SW of Padang, Indonesia;earthquake;;;;25;reviewed;us;us
2005-04-07T22:48:39.730Z;-1.565;99.42;17.3;5.16;mb;;33;;0.85;us;usp000dmj5;2022-05-02T17:53:48.470Z;124 km WSW of Padang, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-04-07T11:50:27.410Z;0.56;97.437;30;5.07;mb;;89.7;;0.96;us;usp000dmgm;2022-05-02T17:53:17.570Z;194 km SSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-04-07T11:46:04.960Z;0.607;97.424;26.4;5.46;mb;;27.4;;0.89;us;usp000dmgk;2022-05-02T15:56:18.641Z;190 km SSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;us
2005-04-06T11:20:09.000Z;-3.984;102.415;67.7;5.46;mb;;33.9;;0.81;us;usp000dmdv;2022-05-02T17:53:05.739Z;26 km SE of Bengkulu, Indonesia;earthquake;;4.2;;;reviewed;us;us
2005-04-04T04:33:46.630Z;1.605;97.872;30;5.46;mb;;48.1;;0.83;us;usp000dm6c;2022-07-14T16:53:59.127Z;76 km S of Singkil, Indonesia;earthquake;;;;;reviewed;us;us
2005-04-03T03:10:56.470Z;2.022;97.942;36;6.15;mb;;22.7;;0.87;us;usp000dm28;2022-07-14T16:55:40.940Z;33 km SSE of Singkil, Indonesia;earthquake;;;;;reviewed;us;us
2005-04-03T00:59:21.420Z;0.368;98.319;30;5.86;mb;;28.2;;0.85;us;usp000dm21;2022-05-02T17:52:19.938Z;154 km SW of Padangsidempuan, Indonesia;earthquake;;;;;reviewed;us;us
2005-04-01T20:32:37.380Z;0.323;98.109;29.7;5.46;mb;;26.9;;0.98;us;usp000dky5;2022-05-02T17:52:17.157Z;173 km SSW of Sibolga, Indonesia;earthquake;;;;;reviewed;us;us
2005-04-01T05:55:56.360Z;2.26;96.432;30;5;mb;59;46.9;;0.8;us;usp000dkvs;2014-11-07T01:25:25.291Z;25 km SSE of Sinabang, Indonesia;earthquake;;;;33;reviewed;us;us
2005-04-01T00:48:47.350Z;0.674;97.601;30;5;mb;68;111.3;;1.32;us;usp000dkv5;2014-11-07T01:25:24.840Z;176 km SW of Sibolga, Indonesia;earthquake;;;;33;reviewed;us;us
2005-03-31T07:23:53.790Z;1.701;97.119;22;5.66;mb;;29.4;;0.92;us;usp000dks7;2022-05-02T17:52:07.491Z;98 km SW of Singkil, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-03-31T04:48:08.670Z;1.312;97.193;30;5.07;mb;;46.9;;0.73;us;usp000dkrn;2022-05-02T17:52:02.104Z;126 km SSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-03-31T02:39:28.040Z;1.102;97.296;23.2;5;mb;80;100.1;;0.92;us;usp000dkr5;2014-11-07T01:25:22.653Z;142 km SSW of Singkil, Indonesia;earthquake;;;;41;reviewed;us;us
2005-03-30T23:40:48.490Z;1.864;97.069;26.7;5.07;mb;;44;;0.71;us;usp000dkqk;2022-05-02T18:15:34.432Z;92 km WSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-03-30T17:29:21.730Z;2.931;95.423;25.2;5.46;mb;;42.5;;0.87;us;usp000dkph;2022-05-02T17:51:52.716Z;117 km WNW of Sinabang, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-03-30T16:19:41.100Z;2.993;95.414;22;6.15;mb;;24.3;;0.86;us;usp000dkp7;2022-05-02T17:51:47.127Z;121 km WNW of Sinabang, Indonesia;earthquake;;;;;reviewed;us;us
2005-03-30T12:57:42.870Z;0.199;98.144;20.1;5.16;mb;;30.6;;0.97;us;usp000dknj;2022-05-02T17:51:45.613Z;181 km SW of Padangsidempuan, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-03-30T01:13:15.750Z;1.773;97.095;27.4;5.56;mb;;50.2;;0.85;us;usp000dkkv;2022-05-02T17:51:37.280Z;95 km SW of Singkil, Indonesia;earthquake;;;;;reviewed;us;us
2005-03-29T14:25:14.580Z;1.336;97.123;24.4;5;mb;46;110.5;;0.97;us;usp000dkgy;2014-11-07T01:25:21.269Z;128 km SW of Singkil, Indonesia;earthquake;;;;21;reviewed;us;us
2005-03-29T10:56:53.740Z;2.23;96.494;26.1;5.2;mb;123;31;;0.86;us;usp000dkg8;2014-11-07T01:25:21.186Z;30 km SSE of Sinabang, Indonesia;earthquake;;;;55;reviewed;us;us
2005-03-29T09:42:57.200Z;1.084;97.258;24;5.07;mb;;71.4;;0.82;us;usp000dkfv;2022-05-02T17:51:20.891Z;145 km SSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-03-29T09:28:22.480Z;1.305;97.183;22.4;5;mb;62;71.4;;0.98;us;usp000dkfs;2014-11-07T01:25:21.140Z;127 km SSW of Singkil, Indonesia;earthquake;;;;33;reviewed;us;us
2005-03-29T09:16:03.830Z;1.894;96.971;27.3;5;mb;65;114.8;;0.9;us;usp000dkfq;2014-11-07T01:25:21.131Z;92 km SE of Sinabang, Indonesia;earthquake;;;;33;reviewed;us;us
2005-03-29T06:16:15.220Z;1.777;99.207;30;5.36;mb;;42.2;;1.12;us;usp000dkf1;2022-05-02T18:15:18.429Z;44 km N of Padangsidempuan, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-03-29T05:25:25.450Z;2.143;96.634;26.9;5.3;mb;49;40.6;;1.15;us;usp000dker;2022-05-02T17:51:19.486Z;46 km SE of Sinabang, Indonesia;earthquake;;;;18;reviewed;us;us
2005-03-29T05:24:59.840Z;0.873;97.482;24.7;5;mb;40;72;;0.95;us;usp000dkeq;2014-11-07T01:25:21.034Z;160 km SSW of Singkil, Indonesia;earthquake;;;;18;reviewed;us;us
2005-03-29T05:23:53.050Z;1.175;97.12;24;5.1;mb;41;71.1;;1.08;us;usp000dkep;2014-11-07T01:25:21.030Z;143 km SSW of Singkil, Indonesia;earthquake;;;;16;reviewed;us;us
2005-03-29T05:16:29.850Z;2.648;96.581;30;5.76;mb;;37.6;;0.81;us;usp000dken;2022-07-14T16:59:07.980Z;29 km NE of Sinabang, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-03-29T04:50:07.930Z;0.185;97.095;35.8;5.36;mb;;26.7;;0.86;us;usp000dkek;2022-05-02T17:51:18.021Z;244 km SSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-03-29T04:19:01.400Z;1.223;97.156;22.5;5.2;mb;153;28.5;;0.79;us;usp000dkec;2022-05-02T17:51:16.697Z;137 km SSW of Singkil, Indonesia;earthquake;;;;61;reviewed;us;us
2005-03-29T04:09:58.610Z;1.249;97.151;25.1;5.3;mb;41;65.8;;1.03;us;usp000dkeb;2014-11-07T01:25:20.922Z;134 km SSW of Singkil, Indonesia;earthquake;;;;12;reviewed;us;us
2005-03-29T04:09:13.690Z;1.607;97.05;26;5.2;mb;126;29.2;;0.79;us;usp000dkea;2022-05-02T17:51:15.320Z;111 km SW of Singkil, Indonesia;earthquake;;;;56;reviewed;us;us
2005-03-29T02:22:41.810Z;1.031;97.48;23.1;5.1;mb;142;46.2;;0.77;us;usp000dkdm;2014-11-07T01:25:20.836Z;143 km SSW of Singkil, Indonesia;earthquake;;;;65;reviewed;us;us
2005-03-29T00:56:03.880Z;1.617;97.134;30;5;mb;120;29.6;;0.76;us;usp000dkd0;2014-11-07T01:25:20.785Z;103 km SW of Singkil, Indonesia;earthquake;;;;53;reviewed;us;us
2005-03-28T23:44:44.790Z;2.855;96.354;27.2;5;mb;48;36.7;;0.85;us;usp000dkcm;2014-11-07T01:25:20.754Z;41 km N of Sinabang, Indonesia;earthquake;;;;15;reviewed;us;us
2005-03-28T23:39:48.110Z;2.914;96.387;28.6;5.4;mb;120;35.2;;0.77;us;usp000dkck;2022-07-14T17:00:48.951Z;47 km N of Sinabang, Indonesia;earthquake;;;;42;reviewed;us;us
2005-03-28T23:37:31.350Z;2.889;96.411;29.2;5.6;mb;281;23.9;;0.78;us;usp000dkcj;2022-07-14T17:02:30.968Z;45 km N of Sinabang, Indonesia;earthquake;;;;104;reviewed;us;us
2005-03-28T23:13:00.960Z;0.172;97.043;38.6;5.7;mb;390;26.6;;0.72;us;usp000dkcf;2022-07-14T17:04:14.310Z;248 km SSW of Singkil, Indonesia;earthquake;;;;108;reviewed;us;us
2005-03-28T21:52:55.170Z;1.316;97.101;30;5;mb;30;180.2;;0.77;us;usp000dkbq;2014-11-07T01:25:20.622Z;131 km SW of Singkil, Indonesia;earthquake;;;;11;reviewed;us;us
2005-03-28T21:34:09.320Z;1.077;97.579;30;5;mb;96;70.2;;0.72;us;usp000dkbc;2014-11-07T01:25:20.593Z;135 km S of Singkil, Indonesia;earthquake;;;;34;reviewed;us;us
2005-03-28T20:35:17.420Z;1.751;97.132;27.3;5.1;mb;148;71.4;;0.59;us;usp000dkau;2014-11-07T01:25:20.535Z;94 km SW of Singkil, Indonesia;earthquake;;;;60;reviewed;us;us
2005-03-28T20:23:23.470Z;1.002;97.898;36.1;5.1;mb;128;52.8;;0.74;us;usp000dkaq;2014-11-07T01:25:20.518Z;127 km SW of Sibolga, Indonesia;earthquake;;;;49;reviewed;us;us
2005-03-28T20:06:56.140Z;1.966;96.941;26.2;5.3;mb;47;56.4;;0.78;us;usp000dkaf;2014-11-07T01:25:20.483Z;84 km SE of Sinabang, Indonesia;earthquake;;;;13;reviewed;us;us
2005-03-28T20:06:25.560Z;1.043;97.458;23.8;5.1;mb;104;46.9;;0.67;us;usp000dkae;2022-05-02T17:51:09.827Z;142 km SSW of Singkil, Indonesia;earthquake;;;;36;reviewed;us;us
2005-03-28T19:54:01.090Z;2.467;96.758;26.8;5.1;mb;69;71.1;;0.8;us;usp000dkac;2014-11-07T01:25:20.466Z;42 km E of Sinabang, Indonesia;earthquake;;;;35;reviewed;us;us
2005-03-28T19:02:19.910Z;1.014;97.821;30.9;5.8;mb;351;28.2;;0.82;us;usp000dka0;2022-05-02T17:51:08.455Z;133 km SW of Sibolga, Indonesia;earthquake;;10.8;;108;reviewed;us;us
2005-03-28T18:50:14.110Z;2.387;97.159;30;5.2;mb;18;78.9;;0.44;us;usp000dk9v;2014-11-07T01:25:20.369Z;70 km W of Singkil, Indonesia;earthquake;;;;5;reviewed;us;us
2005-03-28T18:48:53.500Z;2.751;96.049;30;5.4;mb;253;32.2;;1.07;us;usp000dk9u;2022-07-14T17:06:02.297Z;47 km NW of Sinabang, Indonesia;earthquake;;;;103;reviewed;us;us
2005-03-28T18:30:44.560Z;0.923;97.867;36.1;6.1;mb;434;25.9;;0.93;us;usp000dk9n;2022-05-02T18:14:56.767Z;136 km SW of Sibolga, Indonesia;earthquake;;7.9;;142;reviewed;us;us
2005-03-28T18:13:23.260Z;1.306;97.145;30;5;mb;70;108.8;;0.69;us;usp000dk9c;2014-11-07T01:25:20.286Z;130 km SSW of Singkil, Indonesia;earthquake;;;;32;reviewed;us;us
2005-03-28T17:59:47.310Z;0.997;97.87;30;5.4;mb;228;28.8;;0.87;us;usp000dk98;2022-05-02T18:14:50.806Z;130 km SW of Sibolga, Indonesia;earthquake;;;;93;reviewed;us;us
2005-03-28T17:29:09.350Z;1.634;97.082;30;5;mb;54;135.5;;0.79;us;usp000dk8w;2014-11-07T01:25:20.230Z;106 km SW of Singkil, Indonesia;earthquake;;;;24;reviewed;us;us
2005-03-28T17:24:17.180Z;1.776;97.102;30;5.3;mb;156;45.3;;0.66;us;usp000dk8v;2014-11-07T01:25:20.218Z;95 km SW of Singkil, Indonesia;earthquake;;;;78;reviewed;us;us
2005-03-28T17:23:32.830Z;2.836;98.758;30;5.2;mb;82;41.3;;0.87;us;usp000dk8u;2014-11-07T01:25:20.212Z;18 km NNW of Ambarita, Indonesia;earthquake;;;;33;reviewed;us;us
2005-03-28T17:12:58.320Z;0.838;97.376;30;5;mb;30;184.6;;0.71;us;usp000dk8p;2014-11-07T01:25:20.201Z;166 km SSW of Singkil, Indonesia;earthquake;;;;10;reviewed;us;us
2005-03-28T17:11:45.470Z;0.852;97.519;30;5;mb;109;47.7;;0.69;us;usp000dk8n;2014-11-07T01:25:20.193Z;161 km S of Singkil, Indonesia;earthquake;;;;48;reviewed;us;us
2005-03-28T17:03:34.430Z;2.042;96.457;30;5;mb;79;107.5;;0.78;us;usp000dk8k;2014-11-07T01:25:20.183Z;49 km S of Sinabang, Indonesia;earthquake;;;;35;reviewed;us;us
2005-03-28T16:58:35.710Z;2.276;96.183;30;5.1;mb;28;91.1;;0.83;us;usp000dk8h;2014-11-07T01:25:20.178Z;31 km SW of Sinabang, Indonesia;earthquake;;;;9;reviewed;us;us
2005-03-28T16:44:29.780Z;2.087;96.503;30.6;5.5;mb;147;39.9;;0.66;us;usp000dk8e;2022-05-02T17:51:07.096Z;45 km SSE of Sinabang, Indonesia;earthquake;;;;72;reviewed;us;us
2005-03-28T16:38:43.100Z;1.23;97.487;30;5.9;mb;288;28.6;;0.76;us;usp000dk8d;2022-07-14T17:07:52.329Z;121 km SSW of Singkil, Indonesia;earthquake;;;;91;reviewed;us;us
2005-03-28T16:34:40.570Z;2.335;96.596;28.9;5.4;mb;42;52;;0.8;us;usp000dk8c;2014-11-07T01:25:20.136Z;28 km SE of Sinabang, Indonesia;earthquake;;;;45;reviewed;us;us
2005-03-28T16:33:56.460Z;0.933;97.914;30;5;mb;36;112.9;;0.83;us;usp000dk8b;2014-11-07T01:25:20.133Z;131 km SW of Sibolga, Indonesia;earthquake;;;;18;reviewed;us;us
2005-03-28T16:27:38.120Z;0.434;97.671;30;5.2;mb;35;40.5;;0.75;us;usp000dk89;2014-11-07T01:25:20.128Z;190 km SW of Sibolga, Indonesia;earthquake;;;;10;reviewed;us;us
2005-03-28T16:25:56.870Z;1.633;97.169;30;5.3;mb;19;101.8;;0.77;us;usp000dk88;2014-11-07T01:25:20.127Z;99 km SW of Singkil, Indonesia;earthquake;;;;4;reviewed;us;us
2005-03-28T16:25:45.850Z;1.521;97.08;30;5.4;mb;20;112.7;;0.94;us;usp000dk87;2014-11-07T01:25:20.125Z;115 km SW of Singkil, Indonesia;earthquake;;;;6;reviewed;us;us
2005-03-28T16:21:16.310Z;1.114;97.005;30;5.8;mb;19;142.7;;0.55;us;usp000dk86;2017-04-26T18:04:09.205Z;156 km SW of Singkil, Indonesia;earthquake;;;;11;reviewed;us;us
2005-03-28T16:09:36.530Z;2.085;97.108;30;8.43;mb;;22.1;;0.91;official;official20050328160936530_30;2022-07-14T17:08:13.141Z;78 km WSW of Singkil, Indonesia;earthquake;;;;;reviewed;us;official
2005-03-16T16:23:02.460Z;-5.637;102.752;30;5.36;mb;;48.3;;0.94;us;usp000djb1;2022-05-02T17:50:18.101Z;186 km SSW of Pagar Alam, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-03-04T21:45:51.050Z;-5.613;101.501;25.4;5.1;mb;68;70.9;;0.97;us;usp000dhhu;2014-11-07T01:25:11.046Z;217 km SSW of Bengkulu, Indonesia;earthquake;;;;29;reviewed;us;us
2005-02-26T12:56:52.620Z;2.908;95.592;36;6.65;mb;;33.8;;0.94;us;usp000dh0k;2022-05-02T17:49:44.980Z;99 km WNW of Sinabang, Indonesia;earthquake;;6.4;;;reviewed;us;us
2005-02-24T07:35:50.460Z;2.891;95.729;30;5.46;mb;;57.7;;0.94;us;usp000dgv8;2022-05-02T17:49:36.183Z;85 km WNW of Sinabang, Indonesia;earthquake;;;;;reviewed;us;us
2005-02-19T14:04:41.280Z;-5.639;101.607;29.3;5.26;mb;;57.9;;0.99;us;usp000dgh6;2016-11-10T01:01:39.111Z;216 km SSW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;us
2005-02-17T05:31:28.080Z;4.702;95.156;47.8;5.56;mb;;45.1;;0.79;us;usp000dgbd;2022-05-02T17:49:01.404Z;94 km SSW of Banda Aceh, Indonesia;earthquake;;;;;reviewed;us;us
2005-02-14T17:06:52.640Z;-0.127;98.729;47.1;5.66;mb;;55.5;;0.78;us;usp000dg4u;2022-05-02T17:48:20.486Z;164 km WNW of Pariaman, Indonesia;earthquake;;7.1;;;reviewed;us;us
2005-02-09T13:27:25.340Z;4.797;95.117;44.5;5.86;mb;;53.5;;0.83;us;usp000dfsp;2022-07-14T18:12:23.211Z;85 km SSW of Banda Aceh, Indonesia;earthquake;;5.8;;;reviewed;us;us
2005-01-24T00:39:20.350Z;4.701;96.134;19.5;5.16;mb;;54.5;;1.14;us;usp000de5a;2022-05-02T17:45:04.282Z;59 km SSW of Reuleuet, Indonesia;earthquake;;;;;reviewed;us;hrv
2005-01-19T17:32:30.670Z;4.705;95.157;30;5;mb;39;176.3;;0.83;us;usp000ddta;2014-11-07T01:24:41.972Z;94 km SSW of Banda Aceh, Indonesia;earthquake;;;;17;reviewed;us;us
2005-01-09T22:12:56.510Z;4.926;95.108;40;5.96;mb;;36.9;;0.91;us;usp000dcxu;2022-05-02T17:42:27.667Z;72 km SSW of Banda Aceh, Indonesia;earthquake;;;;;reviewed;us;us
2005-01-02T08:27:41.890Z;3.242;95.462;8.4;5.76;mb;;59.9;;0.88;us;usp000dcdw;2022-05-02T17:41:59.602Z;124 km SW of Meulaboh, Indonesia;earthquake;;;;;reviewed;us;us
2005-01-01T01:55:28.460Z;2.91;95.623;24.5;5.56;mb;;59.9;;0.79;us;usp000dcb7;2022-05-02T17:41:39.230Z;96 km WNW of Sinabang, Indonesia;earthquake;;;;;reviewed;us;us
2004-12-31T17:48:05.740Z;4.73;95.14;49;5.76;mb;;59.8;;0.82;us;usp000dcae;2022-05-02T17:41:36.157Z;92 km SSW of Banda Aceh, Indonesia;earthquake;;9.5;;;reviewed;us;hrv
2004-12-31T13:41:48.780Z;3.173;95.267;33;5.26;mb;;59.7;;0.85;us;usp000dc9v;2022-05-02T17:41:34.593Z;143 km SW of Meulaboh, Indonesia;earthquake;;15.8;;;reviewed;us;hrv
2004-12-31T07:26:37.170Z;4.321;95.194;46.6;5.07;mb;;80.6;;0.89;us;usp000dc97;2022-05-02T17:41:30.287Z;northern Sumatra, Indonesia;earthquake;;;;;reviewed;us;hrv
2004-12-29T10:52:52.000Z;2.799;95.566;23.2;5.26;mb;;59.9;;0.97;us;usp000dc45;2022-05-02T17:41:04.583Z;97 km WNW of Sinabang, Indonesia;earthquake;;;;;reviewed;us;hrv
2004-12-28T11:17:43.870Z;4.732;95.205;36;5.66;mb;;59.9;;0.76;us;usp000dc1w;2022-05-02T17:40:29.953Z;90 km S of Banda Aceh, Indonesia;earthquake;;;;;reviewed;us;us
2004-12-28T03:52:59.230Z;2.805;95.512;24.9;5;mb;19;106.8;;1.01;us;usp000dc1a;2014-11-07T01:24:26.314Z;102 km WNW of Sinabang, Indonesia;earthquake;;;;18;reviewed;us;us
2004-12-27T20:10:51.310Z;2.93;95.606;28.9;5.66;mb;;39.5;;0.87;us;usp000dbz8;2022-05-02T17:40:23.770Z;99 km WNW of Sinabang, Indonesia;earthquake;;11.8;;;reviewed;us;hrv
2004-12-27T10:05:05.440Z;4.724;95.11;49.7;5.56;mb;;37.1;;0.74;us;usp000dbv2;2022-05-02T17:40:15.667Z;93 km SSW of Banda Aceh, Indonesia;earthquake;;;;;reviewed;us;hrv
2004-12-27T06:59:14.650Z;3.033;95.538;27.2;5.46;mb;;39.3;;0.85;us;usp000dbu7;2022-05-02T17:40:04.158Z;111 km WNW of Sinabang, Indonesia;earthquake;;;;;reviewed;us;hrv
2004-12-26T21:06:48.800Z;4.471;96.342;30;5.5;mb;233;41.7;;1.02;us;usp000dbph;2022-05-02T17:39:58.214Z;43 km NNE of Meulaboh, Indonesia;earthquake;;;;80;reviewed;us;us
2004-12-26T20:14:50.130Z;-3.362;101.55;52.2;5;mb;54;67;;1.03;us;usp000dbp2;2014-11-07T01:24:23.639Z;93 km WNW of Bengkulu, Indonesia;earthquake;;;;13;reviewed;us;us
2004-12-26T10:55:07.500Z;4.259;95.13;30;5.2;mb;31;140.2;;0.67;us;usp000dbjr;2014-11-07T01:24:22.987Z;111 km W of Meulaboh, Indonesia;earthquake;;;;16;reviewed;us;us
2004-12-26T08:47:46.720Z;4.855;95.101;50.8;5.3;mb;142;41.9;;0.75;us;usp000dbhw;2014-11-07T01:24:22.753Z;80 km SSW of Banda Aceh, Indonesia;earthquake;;10;;56;reviewed;us;us
2004-12-26T04:02:12.520Z;3.044;95.89;30;5.4;mb;38;96;;1.24;us;usp000dbg0;2014-11-07T01:24:22.158Z;82 km NW of Sinabang, Indonesia;earthquake;;;;13;reviewed;us;us
2004-12-26T03:26:45.790Z;4.909;96.405;30;5.3;mb;14;132.2;;1.14;us;usp000dbfk;2014-11-07T01:24:22.049Z;36 km SSE of Reuleuet, Indonesia;earthquake;;;;5;reviewed;us;us
2004-12-26T02:53:13.040Z;0.056;97.041;30;5.4;mb;23;109.5;;1.54;us;usp000dbf7;2014-11-07T01:24:21.931Z;260 km SSW of Singkil, Indonesia;earthquake;;;;12;reviewed;us;us
2004-12-26T00:58:53.450Z;3.295;95.982;30;8.92;mb;;22;;1.17;official;official20041226005853450_30;2022-07-14T19:04:56.531Z;2004 Sumatra - Andaman Islands Earthquake;earthquake;;;;;reviewed;us;official
2004-11-27T22:42:35.320Z;1.983;97.925;41.6;5.26;mb;;42.9;;0.98;us;usp000d9ef;2022-05-02T17:35:15.317Z;36 km SSE of Singkil, Indonesia;earthquake;;;;;reviewed;us;hrv
2004-10-28T08:32:07.000Z;-4.91;103.211;42.1;5.26;mb;;32.9;;0.93;us;usp000d783;2022-05-02T17:31:34.476Z;97 km S of Pagar Alam, Indonesia;earthquake;;;;;reviewed;us;us
2004-10-28T08:21:52.900Z;-4.881;103.258;48.7;5;mb;90;37.1;;0.8;us;usp000d782;2014-11-07T01:23:50.006Z;94 km S of Pagar Alam, Indonesia;earthquake;;5;;30;reviewed;us;us
2004-10-24T14:56:56.130Z;-4.894;101.915;32.7;5.26;mb;;45.5;;1.18;us;usp000d6zm;2016-11-10T00:49:56.649Z;127 km SSW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;hrv
2004-09-07T03:23:02.830Z;0.111;98.729;59.7;5.07;mb;;56.5;;0.81;us;usp000d3tk;2016-11-10T00:45:17.534Z;152 km SSW of Padangsidempuan, Indonesia;earthquake;;11.2;;;reviewed;us;hrv
2004-08-02T02:36:54.940Z;-5.471;102.623;40.5;5.46;mb;;37.7;;0.86;us;usp000d19y;2022-05-02T17:21:29.356Z;174 km SSW of Pagar Alam, Indonesia;earthquake;;;;;reviewed;us;us
2004-05-11T08:28:48.280Z;0.415;97.825;21;5.96;mb;;26.2;;0.84;us;usp000cur8;2022-05-02T17:11:06.478Z;181 km SW of Sibolga, Indonesia;earthquake;;;;;reviewed;us;us
2004-04-16T21:57:05.410Z;-5.214;102.718;44.5;5.86;mb;;47.6;;1.09;us;usp000csps;2022-05-02T18:07:41.489Z;southern Sumatra, Indonesia;earthquake;;;;;reviewed;us;us
2004-04-09T01:55:50.710Z;-1.549;100.54;65.6;5.36;mb;;49.6;;0.86;us;usp000cs1g;2022-05-02T17:07:58.856Z;69 km SSE of Padang, Indonesia;earthquake;;;;;reviewed;us;us
2004-04-02T20:17:46.380Z;-5.69;104.129;43.6;5.26;mb;;51.3;;0.92;us;usp000crha;2022-05-02T17:07:34.322Z;126 km SW of Kotabumi, Indonesia;earthquake;;8.5;;;reviewed;us;hrv
2004-02-22T06:46:27.040Z;-1.559;100.488;42;5.86;mb;;48.5;;0.83;us;usp000cmt2;2022-05-02T17:03:20.534Z;69 km SSE of Padang, Indonesia;earthquake;;;;;reviewed;us;us
2003-12-24T11:33:04.360Z;-5.801;102.028;10;5.36;mb;;56.5;;1.13;us;usp000cfy1;2022-05-02T16:56:54.826Z;222 km S of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;us
2003-12-19T13:03:43.620Z;-5.559;102.81;33;5.26;mb;;40.1;;0.96;us;usp000cfjm;2022-05-02T16:56:26.620Z;176 km SSW of Pagar Alam, Indonesia;earthquake;;;;;reviewed;us;us
2003-11-23T18:43:21.430Z;-5.273;102.278;33;5;mb;55;107.7;;0.98;us;usp000cds0;2014-11-07T01:20:32.942Z;162 km S of Bengkulu, Indonesia;earthquake;;;;26;reviewed;us;us
2003-11-14T07:33:06.270Z;-3.605;102.035;33;5.26;mb;;58.4;;0.95;us;usp000ccuk;2022-05-02T16:53:48.290Z;33 km NW of Bengkulu, Indonesia;earthquake;;;;;reviewed;us;hrv
2003-11-03T17:47:48.560Z;-1.384;99.788;21.7;5;mb;42;82.2;;1.01;us;usp000cbzv;2014-11-07T01:20:24.087Z;79 km SW of Padang, Indonesia;earthquake;;;;10;reviewed;us;us
